Ticker,Name,Last Sale,2024 Ratio Stock/S&P500,2023 Ratio Stock/S&P500,2022 Ratio Stock/S&P500,2021 Ratio Stock/S&P500,2020 Ratio Stock/S&P500,Market Cap,Sector,Industry,Recommendation
NWFL,Norwood Financial Corp. Common Stock,$24.58,0.7285990318447801,0.7691413785791879,1.601636479149906,0.8181915719565012,0.6025699600507207,199060294.0,Finance,Major Banks,Bad Performer
NWL,Newell Brands Inc. Common Stock,$7.37,0.729556451378253,0.523555306495845,0.7635762683940612,0.7949971305597524,1.0198714245563898,3060024000.0,Industrials,Plastic Products,Bad Performer
NWLI,National Western Life Group Inc. Class A Common Stock,$489.10,0.984173880317112,1.4395563876267854,1.5451208608280154,0.8157748850586439,0.6392726122054071,1778377382.0,Finance,Life Insurance,Average Performer
NWN,Northwest Natural Holding Company Common Stock,$35.38,0.665686775760376,0.6625377962133451,1.2547365559904664,0.8623144270734422,0.5598204974964955,1345435487.0,Utilities,Oil/Gas Transmission,Bad Performer
NWPX,Northwest Pipe Company Common Stock,$34.63,1.052111690024109,0.7254043505074242,1.3369190240745028,0.8975198460096386,0.7400113628445881,343373384.0,Industrials,Steel/Iron Ore,Average Performer
NWS,News Corporation Class B Common Stock,$27.41,1.1152567027071127,1.0528168829549456,0.732388474890495,1.4722633191337495,0.8374311807364727,15620653159.0,Consumer Discretionary,Newspapers/Magazines,Good Performer
NWSA,News Corporation Class A Common Stock,$26.63,1.0877326702428518,1.0642064449734046,0.6801898036211731,1.562867029483047,0.856170812828859,15176139862.0,Consumer Discretionary,Newspapers/Magazines,Average Performer
NWTN,NWTN Inc. Class B Ordinary Shares,$3.33,0.3339399604731868,,1.0117702416167829,0.9131853598279736,,952997785.0,Consumer Discretionary,Auto Manufacturing,Bad Performer
NX,Quanex Building Products Corporation Common Stock,$31.70,1.3237262410280428,1.113072241538126,1.2323659753257352,0.8320195911613458,0.9247534563262064,1049383898.0,Industrials,Metal Fabrications,Good Performer
NXE,Nexgen Energy Ltd. Common Shares,$7.92,1.501317199776571,1.2538321753431958,1.1464740813600591,1.2755788798724967,1.93056667020404,4273233283.0,,,Good Performer
NXGL,NexGel Inc Common Stock,$2.11,1.0425983011725948,1.3438319041757998,0.6036664169486815,,,13140287.0,Health Care,Medical/Dental Instruments,Average Performer
NXL,Nexalin Technology Inc. Common Stock,$0.6747,1.3837891598474998,0.4087987964348052,,,,5017448.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Good Performer
NXPI,NXP Semiconductors N.V. Common Stock,$273.83,1.2444001348686478,1.1501917966674808,0.8410900506394209,1.097785204030807,1.0871654364535124,70013889751.0,Technology,Semiconductors,Good Performer
NXPL,NextPlat Corp Common Stock,$1.13,0.407658565334187,0.9892890706165092,0.5038579354177026,0.9675629375560134,0.7644493595193474,21213655.0,Telecommunications,Telecommunications Equipment,Bad Performer
NXRT,NexPoint Residential Trust Inc. Common Stock,$35.51,0.6976092475825341,0.6601502768838282,0.6446073945661773,1.615881047343226,0.8599786181512404,911694855.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NXST,Nexstar Media Group Inc. Common Stock,$156.55,0.834714875064056,0.7414213028307197,1.4245913778459294,1.0984809425300697,0.8451025061950997,5139513487.0,Industrials,Broadcasting,Bad Performer
NXTC,NextCure Inc. Common Stock,$1.61,0.7431761370308559,0.6223114128178029,0.2995006802582386,0.4281834680531755,0.1697949095055736,45036995.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
NXTT,Next Technology Holding Inc. Ordinary Shares,$3.85,70.51219280722442,8.000163120093568,,,,10106751.0,Technology,EDP Services,Good Performer
NXU,Nxu Inc. Class A Common Stock,$0.4765,0.0045816891533885,0.0036424917034174,,,,5808292.0,Consumer Discretionary,Construction/Ag Equipment/Trucks,Bad Performer
NYAX,Nayax Ltd. Ordinary Shares,$25.55,1.1781549922370609,0.8412364155983583,,,,851498105.0,Technology,Computer Software: Prepackaged Software,Good Performer
NYC,American Strategic Investment Co. Class A Common Stock,$9.185,0.7863387499575167,3.329639525770866,0.2241453066971111,1.0170396287579049,,23685378.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NYCB,New York Community Bancorp Inc. Common Stock,$3.24,0.2567259582919776,0.9714784450411754,0.8856843460053391,0.956997026880847,0.8279291205722814,2659120187.0,Finance,Banks,Bad Performer
NYMT,New York Mortgage Trust Inc. Common Stock,$5.69,0.5022852468388358,0.6392143343800045,0.8635520664605423,0.8111166175458503,0.5240538404585472,519086068.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NYMTL,New York Mortgage Trust Inc. 6.875% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,$19.81,0.9236879471756216,0.9196657534078316,0.866520549217155,,,1807222322.0,Real Estate,Real Estate Investment Trusts,Average Performer
NYMTM,New York Mortgage Trust Inc. 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$23.6401,0.9405602502144834,1.0102453859811642,0.9224495347076246,0.9354080430387548,0.8365501104912065,2156633842.0,Real Estate,Real Estate Investment Trusts,Average Performer
NYMTN,New York Mortgage Trust Inc. 8.00% Series D Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,$21.425,0.865982667914882,0.9702541143749668,0.8836111169624183,0.9236745420738576,0.8606549300395949,1954555187.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NYMTZ,New York Mortgage Trust Inc. 7.000% Series G Cumulative Redeemable Preferred Stock $0.01 par value per share,$19.47,0.8847171335087872,0.9502811525877136,0.7788703264421777,,,1776204877.0,Real Estate,Real Estate Investment Trusts,Bad Performer
NYT,New York Times Company (The) Common Stock,$49.78,1.023419457465322,1.167609047648046,0.8612945480919968,0.7665328321052345,1.386355724116068,8179410839.0,Consumer Discretionary,Newspapers/Magazines,Average Performer
NYXH,Nyxoah SA Ordinary Shares,$8.68,1.0463231772855612,0.7201821297163183,0.3015984489887524,,,248768800.0,Health Care,Medical/Dental Instruments,Average Performer
O,Realty Income Corporation Common Stock,$51.17,0.7119038233132995,0.7402028515554139,1.1320649765194886,1.000715523675671,0.7801072469191934,44557527890.0,Real Estate,Real Estate Investment Trusts,Bad Performer
OABI,OmniAb Inc. Common Stock,$4.55,0.9167392720887204,1.452267921644957,0.4350192708618706,,,535150343.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,Average Performer
OB,Outbrain Inc. Common Stock,$4.73,0.851596587151591,0.8583856671191723,0.3525113568317959,,,231026269.0,Technology,Computer Software: Programming Data Processing,Bad Performer
OBE,Obsidian Energy Ltd. Common Shares,$7.49,1.00087817356136,0.9138965038502752,1.7308544130437151,4.569900205042285,0.8071229789160064,579003500.0,Energy,Oil & Gas Production,Average Performer
OBIO,Orchestra BioMed Holdings Inc. Ordinary Shares,$7.00,0.1922696417221745,0.7051101999816614,1.2707384735900416,0.6020391327344933,,250519479.0,Health Care, Medicinal Chemicals and Botanical Products ,Bad Performer
OBK,Origin Bancorp Inc. Common Stock,$30.33,0.9035665040924538,0.7834395316110303,1.0470625924801504,1.2078570452489654,0.6481829386919672,940683282.0,Finance,Major Banks,Average Performer
OBLG,Oblong Inc. Common Stock,$0.229,0.0864120063754487,0.0716710364517935,0.1406674430379644,0.1618891803790337,3.3520374720173187,4645649.0,Technology,Computer Software: Programming Data Processing,Bad Performer
OBT,Orange County Bancorp Inc. Common Stock,$46.52,1.1417196688760514,1.0111008965122752,1.4420425782638246,1.145426165427228,0.8066707500114406,263184946.0,Finance,Major Banks,Good Performer
OC,Owens Corning Inc Common Stock New,$174.13,1.288928017951797,1.39027736081347,1.2108531857518672,0.9620563029021004,1.0223199361665434,15089504355.0,Industrials,Industrial Machinery/Components,Good Performer
OCC,Optical Cable Corporation Common Stock,$2.85,0.5279490026366773,0.7019102000194899,1.076922682435415,1.0574875344470456,0.7484069517572166,22382067.0,Industrials,Telecommunications Equipment,Bad Performer
OCFC,OceanFirst Financial Corp. Common Stock,$14.35,0.8786668532422065,0.6569428497805151,1.1986376188764554,0.9467653845438022,0.6666171158285332,842538280.0,Finance,Major Banks,Bad Performer
OCFCP,OceanFirst Financial Corp. Depositary Shares,$24.63,0.8569190527790163,0.777873158146777,1.124303259643773,0.8302346922105793,,1446112741.0,Finance,Major Banks,Bad Performer
OCFT,OneConnect Financial Technology Co. Ltd. American Depositary Shares each representing thirty ordinary shares,$2.08,0.3309347778552236,0.5230518370578975,0.2318677542456952,0.0954606941523251,1.6646142922110374,81118658.0,Technology,Computer Software: Programming Data Processing,Bad Performer
OCG,Oriental Culture Holding LTD Ordinary Shares,$1.06,0.4129686171094204,0.4121084491899364,0.1346548203199603,0.8532483934124033,,4525500.0,Consumer Discretionary,Other Consumer Services,Bad Performer
OCGN,Ocugen Inc. Common Stock,$1.63,2.2190737120606054,0.4244358711894322,0.3321728627596726,1.1507489671526168,3.106187237107106,419444779.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Good Performer
OCN,Ocwen Financial Corporation NEW Common Stock,$24.00,0.7156927759026742,0.8177139592049839,0.9680448753392294,1.0966177790229523,1.2475255121638948,187430832.0,Finance,Finance: Consumer Services,Bad Performer
OCS,Oculis Holding AG Ordinary shares,$11.93,0.7980882881313004,0.8821391583480023,1.3060078283752177,,,437230981.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
OCTO,Eightco Holdings Inc. Common Stock,$0.6121,0.2554108441042061,2.093035541004111,,,,5357397.0,,,Bad Performer
OCUL,Ocular Therapeutix Inc. Common Stock,$5.87,0.7724167481689456,1.3900713085429337,0.4761162228697287,0.271539494145131,4.545384981777191,909197931.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
OCUP,Ocuphire Pharma Inc. Common Stock,$1.705,0.2853475998615711,0.7052246051587299,1.087046663341535,0.4137312629893809,0.7001418646847828,44200689.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
OCX,Oncocyte Corporation Common Stock,$2.67,0.4344422980778616,0.3856213249327856,0.1923236526755588,0.7049679937560714,0.9295878910790946,35683581.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Bad Performer
ODC,Oil-Dri Corporation Of America Common Stock,$82.61,1.5139851787563012,1.8184829042459716,0.9463021728340004,0.7395191006134676,0.9307440008716156,601983118.0,Consumer Discretionary,Miscellaneous manufacturing industries,Good Performer
ODFL,Old Dominion Freight Line Inc. Common Stock,$171.30,0.9487462605347672,1.1351317825313778,1.0230692534613683,1.4640842570023225,1.3317315305211357,37220934547.0,Industrials,Trucking Freight/Courier Services,Average Performer
ODP,The ODP Corporation Common Stock,$37.72,0.7741531818196223,0.950012898959424,1.4205804700758362,1.0065524099395342,0.9806412299532076,1353955326.0,Miscellaneous,Diversified Commercial Services,Bad Performer
ODV,Osisko Development Corp. Common Shares,$2.03,0.3611049690254088,0.5692621046077108,0.5644281033118852,0.4006626286711841,0.6285188728814176,170818333.0,,,Bad Performer
OEC,Orion S.A. Common Shares,$24.02,0.8144877831535208,1.2394999598489191,1.1920831024597975,0.8603154514235484,0.7860336980341098,1400556551.0,Industrials,Major Chemicals,Bad Performer
OESX,Orion Energy Systems Inc. Common Stock,$0.97,0.4499652160626669,0.7935179225064165,0.3465080772128995,1.2958093690338044,4.27565718714661,31584753.0,Consumer Discretionary,Building Products,Bad Performer
OFG,OFG Bancorp Common Stock,$36.46,1.1971755601532903,1.0755511987848605,1.2680327351782867,1.1857456838802014,0.6989793898887936,1713694998.0,Finance,Major Banks,Good Performer
OFIX,Orthofix Medical Inc. Common Stock (DE),$14.45,0.6391675055954443,0.4958645354183252,0.8272777001100844,0.5606014668369468,0.804119114259074,542297749.0,Health Care,Medical/Dental Instruments,Bad Performer
OFLX,Omega Flex Inc. Common Stock,$58.36,0.5116655914664919,0.621129580902817,0.9072086559211504,0.6812745146976212,1.183902014413987,589104632.0,Industrials,Industrial Specialties,Bad Performer
OGE,OGE Energy Corp Common Stock,$34.96,0.7871219138869733,0.7226285555612586,1.3191435377984146,0.9800679199763658,0.6574108859914213,7011152556.0,Utilities,Electric Utilities: Central,Bad Performer
OGEN,Oragenics Inc. Common Stock,$1.97,0.435555544840786,,0.3202428783485255,0.6719186635819843,0.765314152139673,8826965.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
OGI,Organigram Holdings Inc. Common Shares,$1.73,0.7975183482227511,,0.4689516219031744,1.692671284752027,0.243294063931987,178188154.0,Health Care,Pharmaceuticals and Biotechnology,Bad Performer
OGN,Organon & Co. Common Stock ,$20.57,0.8242031117527766,0.4225386802789046,1.1299027788688558,,,5290001854.0,Health Care,Biotechnology: Pharmaceutical Preparations,Bad Performer
OGS,ONE Gas Inc. Common Stock,$58.54,0.6291284400146927,0.6836106465549008,1.250983340918907,0.8243225375097081,0.7398918321649077,3311572442.0,Utilities,Oil/Gas Transmission,Bad Performer
OHI,Omega Healthcare Investors Inc. Common Stock,$30.78,0.8172092820712437,0.8896398464827906,1.1940538759701853,0.7079532952172901,0.821471753824072,7605705989.0,Real Estate,Real Estate Investment Trusts,Bad Performer
OI,O-I Glass Inc. Common Stock,$12.60,0.4982394969011007,0.7897446974960863,1.7067340510931484,0.8136381279503413,0.8843314117189663,1962093546.0,Consumer Discretionary,Containers/Packaging,Bad Performer
OII,Oceaneering International Inc. Common Stock,$23.38,1.1221758037105956,0.9852116955644272,1.7417757090951342,1.0670145827733444,0.4665413095997786,2370480174.0,Energy,Oilfield Services/Equipment,Good Performer
OIS,Oil States International Inc. Common Stock,$4.41,0.5311457841535191,0.7641620664999065,1.611676048553411,0.7392535688010008,0.2654955765399386,283189050.0,Industrials,Metal Fabrications,Bad Performer
OKE,ONEOK Inc. Common Stock,$79.59,1.1178127839614314,0.8955796783741851,1.3579740514700331,1.3085715200371963,0.4902513183228723,46452457487.0,Utilities,Oil & Gas Production,Good Performer
OKTA,Okta Inc. Class A Common Stock,$96.36,0.9679520857337788,0.4075840150391603,0.6208886272930567,1.7728502747775603,1.2858617650289188,16130390627.0,Technology,Computer Software: Prepackaged Software,Average Performer
OKYO,OKYO Pharma Limited Ordinary Shares,$1.4396,0.6709014741916423,,,,,36738419.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),Bad Performer
OLB,The OLB Group Inc. Common Stock,$3.596,0.4728411331645091,0.8830979510928472,0.4227540897118969,0.4182041222671081,0.2856492679250434,6510004.0,Consumer Discretionary,Business Services,Bad Performer
OLED,Universal Display Corporation Common Stock,$175.45,0.90243186096952,1.4099278579630945,0.7807722305091404,0.5654441715255968,0.9395792562937768,8323258170.0,Technology,Electrical Products,Average Performer
OLK,Olink Holding AB (publ) American Depositary Shares,$24.03,0.8794337280196166,0.8962863105279917,1.464634563683425,,,2987955441.0,Industrials,Biotechnology: Laboratory Analytical Instruments,Bad Performer
OLLI,Ollie's Bargain Outlet Holdings Inc. Common Stock,$79.37,0.8471635771414002,1.2620911430990598,0.4345525184132431,1.4823993246051028,0.5608796827150738,4870678709.0,Consumer Discretionary,Department/Specialty Retail Stores,Bad Performer
OLMA,Olema Pharmaceuticals Inc. Common Stock,$9.65,1.1103839618055722,4.193366141331818,0.351146507300956,0.1590952742533773,,539761431.0,Health Care,Biotechnology: Pharmaceutical Preparations,Good Performer
OLN,Olin Corporation Common Stock,$52.26,0.8383946049336336,0.8355519667390521,1.180812546653792,1.8735904526620917,1.320316970162221,6240942819.0,Industrials,Major Chemicals,Bad Performer
OLO,Olo Inc. Class A Common Stock,$4.56,0.5483135046989805,0.6661801111576295,0.3879353015090943,,,731959203.0,Finance,Major Banks,Bad Performer
OLP,One Liberty Properties Inc. Common Stock,$22.72,0.9377350814226916,0.7959345308016732,0.8004713662686826,1.4860409178949667,0.7148103883894051,484400465.0,Real Estate,Real Estate Investment Trusts,Average Performer
OLPX,Olaplex Holdings Inc. Common Stock,$1.52,0.37531442717161,0.3891405325605188,0.2209178656869761,,,1005879378.0,Consumer Discretionary,Package Goods/Cosmetics,Bad Performer
OM,Outset Medical Inc. Common Stock,$3.80,0.1386946256989709,0.1826316147011649,0.6611280015898521,0.6804732892486508,,196545025.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Bad Performer
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,$79.19,0.7486384928842488,1.0462979022162773,1.493621482453125,0.8115053383410479,0.7381024413243988,3822594586.0,Consumer Discretionary,Aerospace,Bad Performer
OMC,Omnicom Group Inc. Common Stock,$91.12,0.8233462717686222,0.8524124859634599,1.4009488898546745,0.969456519246626,0.70756418833849,17844364102.0,Consumer Discretionary,Advertising,Bad Performer
